No.,Location,ID,위험정도,일반영상,열화상영상,레이블영상,주소
7758,woncheon-dong,3,0,RGB7757,THR7757,LAB7757,경기 수원시 영통구 원천동 547-1
7759,woncheon-dong,3,0,RGB7758,THR7758,LAB7758,경기 수원시 영통구 원천동 547-1
7760,woncheon-dong,3,1,RGB7759,THR7759,LAB7759,경기 수원시 영통구 원천동 547-1
7761,woncheon-dong,3,1,RGB7760,THR7760,LAB7760,경기 수원시 영통구 원천동 547-1
7762,woncheon-dong,3,0,RGB7761,THR7761,LAB7761,경기 수원시 영통구 원천동 547-1
7763,woncheon-dong,3,1,RGB7762,THR7762,LAB7762,경기 수원시 영통구 원천동 547-1
7764,woncheon-dong,3,1,RGB7763,THR7763,LAB7763,경기 수원시 영통구 원천동 547-1
7765,woncheon-dong,3,1,RGB7764,THR7764,LAB7764,경기 수원시 영통구 원천동 547-1
7766,woncheon-dong,3,0,RGB7765,THR7765,LAB7765,경기 수원시 영통구 원천동 547-1
7767,woncheon-dong,3,0,RGB7766,THR7766,LAB7766,경기 수원시 영통구 원천동 547-1
7768,woncheon-dong,3,0,RGB7767,THR7767,LAB7767,경기 수원시 영통구 원천동 547-1
7769,woncheon-dong,3,1,RGB7768,THR7768,LAB7768,경기 수원시 영통구 원천동 547-1
7770,woncheon-dong,3,1,RGB7769,THR7769,LAB7769,경기 수원시 영통구 원천동 547-1
7771,woncheon-dong,3,1,RGB7770,THR7770,LAB7770,경기 수원시 영통구 원천동 547-1
7772,woncheon-dong,3,0,RGB7771,THR7771,LAB7771,경기 수원시 영통구 원천동 547-1
7773,woncheon-dong,3,0,RGB7772,THR7772,LAB7772,경기 수원시 영통구 매탄동 282-2
7774,woncheon-dong,3,0,RGB7773,THR7773,LAB7773,경기 수원시 영통구 매탄동 282-2
7775,woncheon-dong,3,0,RGB7774,THR7774,LAB7774,경기 수원시 영통구 매탄동 282-2
7776,woncheon-dong,3,0,RGB7775,THR7775,LAB7775,경기 수원시 영통구 매탄동 282-2
7777,woncheon-dong,3,0,RGB7776,THR7776,LAB7776,경기 수원시 영통구 매탄동 282-2
7778,woncheon-dong,3,0,RGB7777,THR7777,LAB7777,경기 수원시 영통구 매탄동 1085-11
7779,woncheon-dong,3,0,RGB7778,THR7778,LAB7778,경기 수원시 영통구 매탄동 1085-11
7780,woncheon-dong,3,0,RGB7779,THR7779,LAB7779,경기 수원시 영통구 매탄동 1085-11
7781,woncheon-dong,3,0,RGB7780,THR7780,LAB7780,경기 수원시 영통구 매탄동 1085-11
7782,woncheon-dong,3,0,RGB7781,THR7781,LAB7781,경기 수원시 영통구 매탄동 1085-11
7783,woncheon-dong,3,0,RGB7782,THR7782,LAB7782,경기 수원시 영통구 매탄동 1085-11
7784,woncheon-dong,3,0,RGB7783,THR7783,LAB7783,경기 수원시 영통구 매탄동 1085-11
7785,woncheon-dong,3,0,RGB7784,THR7784,LAB7784,경기 수원시 영통구 매탄동 1085-11
7786,woncheon-dong,3,0,RGB7785,THR7785,LAB7785,경기 수원시 영통구 매탄동 1085-11
7787,woncheon-dong,3,0,RGB7786,THR7786,LAB7786,경기 수원시 영통구 매탄동 1085-11
7788,woncheon-dong,3,0,RGB7787,THR7787,LAB7787,경기 수원시 영통구 매탄동 1228-3
7789,woncheon-dong,3,0,RGB7788,THR7788,LAB7788,경기 수원시 영통구 매탄동 1228-3
7790,woncheon-dong,3,0,RGB7789,THR7789,LAB7789,경기 수원시 영통구 매탄동 1228-3
7791,woncheon-dong,3,0,RGB7790,THR7790,LAB7790,경기 수원시 영통구 매탄동 1228-3
7792,woncheon-dong,3,0,RGB7791,THR7791,LAB7791,경기 수원시 영통구 매탄동 1228-3
7793,woncheon-dong,3,0,RGB7792,THR7792,LAB7792,경기 수원시 영통구 매탄동 1228
7794,woncheon-dong,3,0,RGB7793,THR7793,LAB7793,경기 수원시 영통구 매탄동 1228
7795,woncheon-dong,3,0,RGB7794,THR7794,LAB7794,경기 수원시 영통구 매탄동 1228
7796,meatan-dong,4,1,RGB7795,THR7795,LAB7795,경기 수원시 영통구 매탄동 1228
7797,meatan-dong,4,1,RGB7796,THR7796,LAB7796,경기 수원시 영통구 매탄동 1220
7798,meatan-dong,4,1,RGB7797,THR7797,LAB7797,경기 수원시 영통구 매탄동 1220
7799,meatan-dong,4,1,RGB7798,THR7798,LAB7798,경기 수원시 영통구 매탄동 1220
7800,meatan-dong,4,1,RGB7799,THR7799,LAB7799,경기 수원시 영통구 매탄동 1220
7801,meatan-dong,4,0,RGB7800,THR7800,LAB7800,경기 수원시 영통구 매탄동 1220
7802,meatan-dong,4,0,RGB7801,THR7801,LAB7801,경기 수원시 영통구 매탄동 1220
7803,meatan-dong,4,0,RGB7802,THR7802,LAB7802,경기 수원시 영통구 매탄동 1220
7804,meatan-dong,4,0,RGB7803,THR7803,LAB7803,경기 수원시 영통구 매탄동 1220
7805,meatan-dong,4,0,RGB7804,THR7804,LAB7804,경기 수원시 영통구 매탄동 1220
7806,meatan-dong,4,0,RGB7805,THR7805,LAB7805,경기 수원시 영통구 매탄동 1220
7807,meatan-dong,4,1,RGB7806,THR7806,LAB7806,경기 수원시 영통구 매탄동 1220
7808,meatan-dong,4,1,RGB7807,THR7807,LAB7807,경기 수원시 영통구 매탄동 1220
7809,meatan-dong,4,1,RGB7808,THR7808,LAB7808,경기 수원시 영통구 매탄동 1220
7810,meatan-dong,4,0,RGB7809,THR7809,LAB7809,경기 수원시 영통구 매탄동 1220
7811,meatan-dong,4,0,RGB7810,THR7810,LAB7810,경기 수원시 영통구 매탄동 1220
7812,meatan-dong,4,0,RGB7811,THR7811,LAB7811,경기 수원시 영통구 매탄동 1220
7813,meatan-dong,4,1,RGB7812,THR7812,LAB7812,경기 수원시 영통구 매탄동 1220
7814,meatan-dong,4,1,RGB7813,THR7813,LAB7813,경기 수원시 영통구 매탄동 1220
7815,meatan-dong,4,1,RGB7814,THR7814,LAB7814,경기 수원시 영통구 매탄동 1220
7816,meatan-dong,4,0,RGB7815,THR7815,LAB7815,경기 수원시 영통구 매탄동 1220
7817,meatan-dong,4,0,RGB7816,THR7816,LAB7816,경기 수원시 영통구 매탄동 1220
7818,meatan-dong,4,1,RGB7817,THR7817,LAB7817,경기 수원시 영통구 매탄동 1220
7819,meatan-dong,4,1,RGB7818,THR7818,LAB7818,경기 수원시 영통구 매탄동 1220
7820,meatan-dong,4,1,RGB7819,THR7819,LAB7819,경기 수원시 영통구 매탄동 1220
7821,meatan-dong,4,1,RGB7820,THR7820,LAB7820,경기 수원시 영통구 매탄동 1220
7822,meatan-dong,4,1,RGB7821,THR7821,LAB7821,경기 수원시 영통구 매탄동 1220
7823,meatan-dong,4,1,RGB7822,THR7822,LAB7822,경기 수원시 영통구 매탄동 1220
7824,meatan-dong,4,0,RGB7823,THR7823,LAB7823,경기 수원시 영통구 매탄동 1220
7825,meatan-dong,4,0,RGB7824,THR7824,LAB7824,경기 수원시 영통구 매탄동 1220
7826,meatan-dong,4,0,RGB7825,THR7825,LAB7825,경기 수원시 영통구 매탄동 1220
7827,meatan-dong,4,0,RGB7826,THR7826,LAB7826,경기 수원시 영통구 매탄동 1220
7828,meatan-dong,4,0,RGB7827,THR7827,LAB7827,경기 수원시 영통구 매탄동 1220
7829,meatan-dong,4,0,RGB7828,THR7828,LAB7828,경기 수원시 영통구 매탄동 1220
7830,meatan-dong,4,0,RGB7829,THR7829,LAB7829,경기 수원시 영통구 매탄동 1220
7831,meatan-dong,4,0,RGB7830,THR7830,LAB7830,경기 수원시 영통구 매탄동 1220
7832,meatan-dong,4,1,RGB7831,THR7831,LAB7831,경기 수원시 영통구 매탄동 1220
7833,meatan-dong,4,1,RGB7832,THR7832,LAB7832,경기 수원시 영통구 매탄동 1220
7834,meatan-dong,4,1,RGB7833,THR7833,LAB7833,경기 수원시 영통구 매탄동 1220
7835,meatan-dong,4,1,RGB7834,THR7834,LAB7834,경기 수원시 영통구 매탄동 1220
7836,meatan-dong,4,1,RGB7835,THR7835,LAB7835,경기 수원시 영통구 매탄동 1220
7837,meatan-dong,4,1,RGB7836,THR7836,LAB7836,경기 수원시 영통구 매탄동 1220
7838,meatan-dong,4,1,RGB7837,THR7837,LAB7837,경기 수원시 영통구 매탄동 1220
7839,meatan-dong,4,1,RGB7838,THR7838,LAB7838,경기 수원시 영통구 매탄동 1220
7840,meatan-dong,4,1,RGB7839,THR7839,LAB7839,경기 수원시 영통구 매탄동 1220
7841,meatan-dong,4,0,RGB7840,THR7840,LAB7840,경기 수원시 영통구 매탄동 1220
7842,meatan-dong,4,1,RGB7841,THR7841,LAB7841,경기 수원시 영통구 매탄동 1220
7843,meatan-dong,4,1,RGB7842,THR7842,LAB7842,경기 수원시 영통구 매탄동 1220
7844,meatan-dong,4,1,RGB7843,THR7843,LAB7843,경기 수원시 영통구 매탄동 1220
7845,meatan-dong,4,1,RGB7844,THR7844,LAB7844,경기 수원시 영통구 매탄동 1220
7846,meatan-dong,4,1,RGB7845,THR7845,LAB7845,경기 수원시 영통구 매탄동 1220
7847,meatan-dong,4,1,RGB7846,THR7846,LAB7846,경기 수원시 영통구 매탄동 1220
7848,meatan-dong,4,1,RGB7847,THR7847,LAB7847,경기 수원시 영통구 매탄동 1220
7849,meatan-dong,4,0,RGB7848,THR7848,LAB7848,경기 수원시 영통구 매탄동 1220
7850,meatan-dong,4,0,RGB7849,THR7849,LAB7849,경기 수원시 영통구 매탄동 1220
7851,meatan-dong,4,0,RGB7850,THR7850,LAB7850,경기 수원시 영통구 매탄동 1220
7852,meatan-dong,4,0,RGB7851,THR7851,LAB7851,경기 수원시 영통구 매탄동 1220
7853,meatan-dong,4,0,RGB7852,THR7852,LAB7852,경기 수원시 영통구 매탄동 1220
7854,meatan-dong,4,0,RGB7853,THR7853,LAB7853,경기 수원시 영통구 매탄동 1220
7855,meatan-dong,5,0,RGB7854,THR7854,LAB7854,경기 수원시 영통구 매탄동 1220
7856,meatan-dong,5,0,RGB7855,THR7855,LAB7855,경기 수원시 영통구 매탄동 1220
7857,meatan-dong,5,0,RGB7856,THR7856,LAB7856,경기 수원시 영통구 매탄동 1220
7858,meatan-dong,5,0,RGB7857,THR7857,LAB7857,경기 수원시 영통구 매탄동 1220
7859,meatan-dong,5,0,RGB7858,THR7858,LAB7858,경기 수원시 영통구 매탄동 1220
7860,meatan-dong,5,0,RGB7859,THR7859,LAB7859,경기 수원시 영통구 매탄동 1220
7861,meatan-dong,5,0,RGB7860,THR7860,LAB7860,경기 수원시 영통구 매탄동 1220
7862,meatan-dong,5,0,RGB7861,THR7861,LAB7861,경기 수원시 영통구 매탄동 1220
7863,meatan-dong,5,0,RGB7862,THR7862,LAB7862,경기 수원시 영통구 매탄동 1220
7864,meatan-dong,5,0,RGB7863,THR7863,LAB7863,경기 수원시 영통구 매탄동 1220
7865,meatan-dong,5,0,RGB7864,THR7864,LAB7864,경기 수원시 영통구 매탄동 1220
7866,meatan-dong,5,0,RGB7865,THR7865,LAB7865,경기 수원시 영통구 매탄동 1220
7867,meatan-dong,5,0,RGB7866,THR7866,LAB7866,경기 수원시 영통구 매탄동 1220
7868,meatan-dong,5,0,RGB7867,THR7867,LAB7867,경기 수원시 영통구 매탄동 1220
7869,meatan-dong,5,0,RGB7868,THR7868,LAB7868,경기 수원시 영통구 매탄동 1220
7870,meatan-dong,5,0,RGB7869,THR7869,LAB7869,경기 수원시 영통구 매탄동 1220
7871,meatan-dong,5,0,RGB7870,THR7870,LAB7870,경기 수원시 영통구 매탄동 1220
7872,meatan-dong,5,0,RGB7871,THR7871,LAB7871,경기 수원시 영통구 매탄동 1220
7873,meatan-dong,5,0,RGB7872,THR7872,LAB7872,경기 수원시 영통구 매탄동 1220
7874,meatan-dong,5,0,RGB7873,THR7873,LAB7873,경기 수원시 영통구 매탄동 1220
7875,meatan-dong,5,0,RGB7874,THR7874,LAB7874,경기 수원시 영통구 매탄동 1220
7876,meatan-dong,5,0,RGB7875,THR7875,LAB7875,경기 수원시 영통구 매탄동 1220
7877,meatan-dong,5,0,RGB7876,THR7876,LAB7876,경기 수원시 영통구 매탄동 1220
7878,meatan-dong,5,0,RGB7877,THR7877,LAB7877,경기 수원시 영통구 매탄동 1220
7879,meatan-dong,5,0,RGB7878,THR7878,LAB7878,경기 수원시 영통구 매탄동 1220
7880,meatan-dong,6,0,RGB7879,THR7879,LAB7879,경기 수원시 영통구 매탄동 1220
7881,meatan-dong,6,0,RGB7880,THR7880,LAB7880,경기 수원시 영통구 매탄동 1220
7882,meatan-dong,6,1,RGB7881,THR7881,LAB7881,경기 수원시 영통구 매탄동 1220
7883,meatan-dong,6,1,RGB7882,THR7882,LAB7882,경기 수원시 영통구 매탄동 1220
7884,meatan-dong,6,1,RGB7883,THR7883,LAB7883,경기 수원시 영통구 매탄동 1220
7885,meatan-dong,6,1,RGB7884,THR7884,LAB7884,경기 수원시 영통구 매탄동 1220
7886,meatan-dong,6,0,RGB7885,THR7885,LAB7885,경기 수원시 영통구 매탄동 1220
7887,meatan-dong,6,0,RGB7886,THR7886,LAB7886,경기 수원시 영통구 매탄동 1220
7888,meatan-dong,6,0,RGB7887,THR7887,LAB7887,경기 수원시 영통구 매탄동 1220
7889,meatan-dong,6,1,RGB7888,THR7888,LAB7888,경기 수원시 영통구 매탄동 1220
7890,meatan-dong,6,1,RGB7889,THR7889,LAB7889,경기 수원시 영통구 매탄동 1220
7891,meatan-dong,6,1,RGB7890,THR7890,LAB7890,경기 수원시 영통구 매탄동 1220
7892,meatan-dong,6,1,RGB7891,THR7891,LAB7891,경기 수원시 영통구 매탄동 1220
7893,meatan-dong,6,1,RGB7892,THR7892,LAB7892,경기 수원시 영통구 매탄동 1220
7894,meatan-dong,6,1,RGB7893,THR7893,LAB7893,경기 수원시 영통구 매탄동 1220
7895,meatan-dong,6,1,RGB7894,THR7894,LAB7894,경기 수원시 영통구 매탄동 1220
7896,meatan-dong,6,1,RGB7895,THR7895,LAB7895,경기 수원시 영통구 매탄동 1220
7897,meatan-dong,6,1,RGB7896,THR7896,LAB7896,경기 수원시 영통구 매탄동 1220
7898,meatan-dong,6,0,RGB7897,THR7897,LAB7897,경기 수원시 영통구 매탄동 1220
7899,meatan-dong,6,0,RGB7898,THR7898,LAB7898,경기 수원시 영통구 매탄동 1220
7900,meatan-dong,6,0,RGB7899,THR7899,LAB7899,경기 수원시 영통구 매탄동 1220
7901,meatan-dong,6,0,RGB7900,THR7900,LAB7900,경기 수원시 영통구 매탄동 1220
7902,meatan-dong,6,0,RGB7901,THR7901,LAB7901,경기 수원시 영통구 매탄동 1220
7903,meatan-dong,6,0,RGB7902,THR7902,LAB7902,경기 수원시 영통구 매탄동 1220
7904,meatan-dong,6,0,RGB7903,THR7903,LAB7903,경기 수원시 영통구 매탄동 1220
7905,meatan-dong,6,0,RGB7904,THR7904,LAB7904,경기 수원시 영통구 매탄동 1220
7906,meatan-dong,6,0,RGB7905,THR7905,LAB7905,경기 수원시 영통구 매탄동 1220
7907,meatan-dong,6,0,RGB7906,THR7906,LAB7906,경기 수원시 영통구 매탄동 1220
7908,meatan-dong,6,0,RGB7907,THR7907,LAB7907,경기 수원시 영통구 매탄동 1220
7909,meatan-dong,6,0,RGB7908,THR7908,LAB7908,경기 수원시 영통구 매탄동 1220
7910,meatan-dong,6,0,RGB7909,THR7909,LAB7909,경기 수원시 영통구 매탄동 1220
7911,meatan-dong,6,0,RGB7910,THR7910,LAB7910,경기 수원시 영통구 매탄동 1220
7912,meatan-dong,6,0,RGB7911,THR7911,LAB7911,경기 수원시 영통구 매탄동 1220
7913,meatan-dong,6,0,RGB7912,THR7912,LAB7912,경기 수원시 영통구 매탄동 1220
7914,meatan-dong,6,0,RGB7913,THR7913,LAB7913,경기 수원시 영통구 매탄동 1220
7915,meatan-dong,6,0,RGB7914,THR7914,LAB7914,경기 수원시 영통구 매탄동 1220
7916,meatan-dong,6,0,RGB7915,THR7915,LAB7915,경기 수원시 영통구 매탄동 1220
7917,meatan-dong,6,0,RGB7916,THR7916,LAB7916,경기 수원시 영통구 매탄동 1220
7918,meatan-dong,6,0,RGB7917,THR7917,LAB7917,경기 수원시 영통구 매탄동 1220
7919,meatan-dong,6,0,RGB7918,THR7918,LAB7918,경기 수원시 영통구 매탄동 1220
7920,meatan-dong,6,0,RGB7919,THR7919,LAB7919,경기 수원시 영통구 매탄동 1220
7921,meatan-dong,6,0,RGB7920,THR7920,LAB7920,경기 수원시 영통구 매탄동 1220
7922,meatan-dong,6,0,RGB7921,THR7921,LAB7921,경기 수원시 영통구 매탄동 1220
7923,meatan-dong,6,0,RGB7922,THR7922,LAB7922,경기 수원시 영통구 매탄동 916
7924,meatan-dong,6,0,RGB7923,THR7923,LAB7923,경기 수원시 영통구 매탄동 916
7925,meatan-dong,6,0,RGB7924,THR7924,LAB7924,경기 수원시 영통구 매탄동 916
7926,meatan-dong,6,1,RGB7925,THR7925,LAB7925,경기 수원시 영통구 매탄동 916
7927,meatan-dong,6,1,RGB7926,THR7926,LAB7926,경기 수원시 영통구 매탄동 916
7928,meatan-dong,6,0,RGB7927,THR7927,LAB7927,경기 수원시 영통구 매탄동 916
7929,meatan-dong,6,0,RGB7928,THR7928,LAB7928,경기 수원시 영통구 매탄동 916
7930,meatan-dong,6,0,RGB7929,THR7929,LAB7929,경기 수원시 영통구 매탄동 916
7931,meatan-dong,7,0,RGB7930,THR7930,LAB7930,경기 수원시 영통구 매탄동 916
7932,meatan-dong,7,0,RGB7931,THR7931,LAB7931,경기 수원시 영통구 매탄동 916
7933,meatan-dong,7,0,RGB7932,THR7932,LAB7932,경기 수원시 영통구 매탄동 916
7934,meatan-dong,7,0,RGB7933,THR7933,LAB7933,경기 수원시 영통구 매탄동 916
7935,meatan-dong,7,0,RGB7934,THR7934,LAB7934,경기 수원시 영통구 매탄동 916
7936,meatan-dong,7,0,RGB7935,THR7935,LAB7935,경기 수원시 영통구 매탄동 916
7937,meatan-dong,7,0,RGB7936,THR7936,LAB7936,경기 수원시 영통구 매탄동 916
7938,meatan-dong,7,2,RGB7937,THR7937,LAB7937,경기 수원시 영통구 매탄동 916
7939,meatan-dong,7,2,RGB7938,THR7938,LAB7938,경기 수원시 영통구 매탄동 916
7940,meatan-dong,7,1,RGB7939,THR7939,LAB7939,경기 수원시 영통구 매탄동 916
7941,meatan-dong,7,0,RGB7940,THR7940,LAB7940,경기 수원시 영통구 매탄동 916
7942,meatan-dong,7,0,RGB7941,THR7941,LAB7941,경기 수원시 영통구 매탄동 916
7943,meatan-dong,7,0,RGB7942,THR7942,LAB7942,경기 수원시 영통구 매탄동 916
7944,meatan-dong,7,0,RGB7943,THR7943,LAB7943,경기 수원시 영통구 매탄동 916
7945,meatan-dong,7,0,RGB7944,THR7944,LAB7944,경기 수원시 영통구 매탄동 916
7946,meatan-dong,7,0,RGB7945,THR7945,LAB7945,경기 수원시 영통구 매탄동 916
7947,meatan-dong,7,0,RGB7946,THR7946,LAB7946,경기 수원시 영통구 매탄동 916
7948,meatan-dong,7,0,RGB7947,THR7947,LAB7947,경기 수원시 영통구 매탄동 916
7949,meatan-dong,7,0,RGB7948,THR7948,LAB7948,경기 수원시 영통구 매탄동 916
7950,meatan-dong,7,0,RGB7949,THR7949,LAB7949,경기 수원시 영통구 매탄동 916
7951,meatan-dong,7,0,RGB7950,THR7950,LAB7950,경기 수원시 영통구 매탄동 916
7952,meatan-dong,7,0,RGB7951,THR7951,LAB7951,경기 수원시 영통구 매탄동 916
7953,meatan-dong,7,2,RGB7952,THR7952,LAB7952,경기 수원시 영통구 매탄동 916
7954,meatan-dong,7,1,RGB7953,THR7953,LAB7953,경기 수원시 영통구 매탄동 916
7955,meatan-dong,7,0,RGB7954,THR7954,LAB7954,경기 수원시 영통구 매탄동 916
7956,meatan-dong,7,0,RGB7955,THR7955,LAB7955,경기 수원시 영통구 매탄동 916
7957,meatan-dong,7,0,RGB7956,THR7956,LAB7956,경기 수원시 영통구 매탄동 916
7958,meatan-dong,7,0,RGB7957,THR7957,LAB7957,경기 수원시 영통구 매탄동 916
7959,meatan-dong,7,0,RGB7958,THR7958,LAB7958,경기 수원시 영통구 매탄동 916
7960,meatan-dong,7,0,RGB7959,THR7959,LAB7959,경기 수원시 영통구 매탄동 916
7961,meatan-dong,7,0,RGB7960,THR7960,LAB7960,경기 수원시 영통구 매탄동 916
7962,meatan-dong,7,0,RGB7961,THR7961,LAB7961,경기 수원시 영통구 매탄동 916
7963,meatan-dong,7,0,RGB7962,THR7962,LAB7962,경기 수원시 영통구 매탄동 916
7964,meatan-dong,7,0,RGB7963,THR7963,LAB7963,경기 수원시 영통구 매탄동 916
7965,meatan-dong,7,0,RGB7964,THR7964,LAB7964,경기 수원시 영통구 매탄동 916
7966,meatan-dong,7,0,RGB7965,THR7965,LAB7965,경기 수원시 영통구 매탄동 916
7967,meatan-dong,7,0,RGB7966,THR7966,LAB7966,경기 수원시 영통구 매탄동 916
7968,meatan-dong,7,0,RGB7967,THR7967,LAB7967,경기 수원시 영통구 매탄동 916
7969,meatan-dong,7,0,RGB7968,THR7968,LAB7968,경기 수원시 영통구 매탄동 916
7970,meatan-dong,7,0,RGB7969,THR7969,LAB7969,경기 수원시 영통구 매탄동 916
7971,meatan-dong,7,0,RGB7970,THR7970,LAB7970,경기 수원시 영통구 매탄동 916
7972,meatan-dong,7,0,RGB7971,THR7971,LAB7971,경기 수원시 영통구 매탄동 916
7973,meatan-dong,7,1,RGB7972,THR7972,LAB7972,경기 수원시 영통구 매탄동 916
7974,meatan-dong,7,1,RGB7973,THR7973,LAB7973,경기 수원시 영통구 매탄동 916
7975,meatan-dong,7,1,RGB7974,THR7974,LAB7974,경기 수원시 영통구 매탄동 916
7976,meatan-dong,7,1,RGB7975,THR7975,LAB7975,경기 수원시 영통구 매탄동 916
7977,meatan-dong,8,1,RGB7976,THR7976,LAB7976,경기 수원시 영통구 매탄동 916
7978,meatan-dong,8,1,RGB7977,THR7977,LAB7977,경기 수원시 영통구 매탄동 916
7979,meatan-dong,8,0,RGB7978,THR7978,LAB7978,경기 수원시 영통구 매탄동 916
7980,meatan-dong,8,0,RGB7979,THR7979,LAB7979,경기 수원시 영통구 매탄동 916
7981,meatan-dong,8,1,RGB7980,THR7980,LAB7980,경기 수원시 영통구 매탄동 916
7982,meatan-dong,8,2,RGB7981,THR7981,LAB7981,경기 수원시 영통구 매탄동 916
7983,meatan-dong,8,2,RGB7982,THR7982,LAB7982,경기 수원시 영통구 매탄동 916
7984,meatan-dong,8,2,RGB7983,THR7983,LAB7983,경기 수원시 영통구 매탄동 916
7985,meatan-dong,8,2,RGB7984,THR7984,LAB7984,경기 수원시 영통구 매탄동 916
7986,meatan-dong,8,2,RGB7985,THR7985,LAB7985,경기 수원시 영통구 매탄동 916
7987,meatan-dong,8,2,RGB7986,THR7986,LAB7986,경기 수원시 영통구 매탄동 916
7988,meatan-dong,8,1,RGB7987,THR7987,LAB7987,경기 수원시 영통구 매탄동 916
